ID,Companion#group
108982,Friends
108983,Friends
108984,Friends
109132,Friends
109162,Friends
109166,Friends
109168,Friends
109169,Friends
109199,Friends
109201,Friends
109202,Friends
109210,Friends
109217,Friends
109218,Friends
109225,Friends
109228,Friends
109444,Friends
109445,Friends
109446,Friends
110386,Friends
117357,Friends
117647,Friends
118021,Friends
118022,Friends
118023,Friends
118024,Friends
118025,Friends
118026,Friends
118027,Friends
118028,Friends
118200,Friends
118263,Friends
118394,Friends
118395,Friends
118397,Friends
118398,Friends
118400,Friends
118402,Friends
118403,Friends
119547,Friends
119548,Friends
119802,Friends
119803,Friends
119982,Friends
120083,Friends
120084,Friends
120086,Friends
120087,Friends
120088,Friends
120089,Friends
120091,Friends
120128,Friends
120129,Friends
120130,Friends
120131,Friends
120132,Friends
120187,Friends
120946,Friends
121143,Friends
121215,Friends
121216,Friends
121217,Friends
121218,Friends
121219,Friends
121221,Friends
121222,Friends
121485,Friends
121489,Friends
121532,Friends
121534,Friends
121541,Friends
121542,Friends
121543,Friends
121544,Friends
121546,Friends
121564,Friends
121567,Friends
121568,Friends
121569,Friends
121570,Friends
121571,Friends
121572,Friends
121573,Friends
121574,Friends
121579,Friends
121580,Friends
121592,Friends
121604,Friends
121611,Friends
121612,Friends
121613,Friends
121614,Friends
121615,Friends
121616,Friends
121617,Friends
121619,Friends
121620,Friends
121622,Friends
121624,Friends
121627,Friends
121628,Friends
121629,Friends
121630,Friends
121631,Friends
121632,Friends
121635,Friends
121636,Friends
121637,Friends
121638,Friends
121639,Friends
121641,Friends
121642,Friends
121643,Friends
121676,Friends
121677,Friends
121678,Friends
121679,Friends
121680,Friends
121684,Friends
121686,Friends
121687,Friends
121688,Friends
121690,Friends
121691,Friends
121749,Friends
121867,Friends
122034,Friends
122036,Friends
122084,Friends
122103,Friends
122104,Friends
122187,Friends
122711,Friends
122712,Friends
122859,Friends
122874,Friends
122875,Friends
122921,Friends
122922,Friends
122941,Friends
122943,Friends
122946,Friends
122948,Friends
122969,Friends
122970,Friends
122971,Friends
123206,Friends
123315,Friends
123371,Friends
123373,Friends
123374,Friends
123375,Friends
123376,Friends
123377,Friends
123378,Friends
123379,Friends
123381,Friends
123559,Friends
123865,Friends
123897,Friends
123898,Friends
123899,Friends
123900,Friends
123901,Friends
123902,Friends
123904,Friends
123906,Friends
123907,Friends
123908,Friends
124022,Friends
126754,Friends
126826,Friends
128537,Friends
128547,Friends
133129,Friends
133130,Friends
133131,Friends
133132,Friends
133134,Friends
133928,Friends
133930,Friends
133934,Friends
133935,Friends
133948,Friends
134379,Friends
134458,Friends
134483,Friends
134484,Friends
134485,Friends
134486,Friends
134487,Friends
134488,Friends
134617,Friends
134630,Friends
134744,Friends
134834,Friends
134835,Friends
134871,Friends
134895,Friends
134931,Friends
134933,Friends
134934,Friends
134935,Friends
134937,Friends
134938,Friends
134939,Friends
134940,Friends
134941,Friends
134942,Friends
134943,Friends
134944,Friends
134945,Friends
134947,Friends
134949,Friends
134950,Friends
134951,Friends
134952,Friends
134953,Friends
134955,Friends
134956,Friends
134957,Friends
134958,Friends
134960,Friends
134962,Friends
134964,Friends
134966,Friends
134967,Friends
134968,Friends
134970,Friends
134972,Friends
134974,Friends
134975,Friends
134996,Friends
135016,Friends
135017,Friends
135018,Friends
135053,Friends
135054,Friends
135055,Friends
135066,Friends
135068,Friends
135072,Friends
135074,Friends
135076,Friends
135077,Friends
135079,Friends
135084,Friends
135085,Friends
135086,Friends
135087,Friends
135088,Friends
135148,Friends
135149,Friends
135356,Friends
135357,Friends
135358,Friends
135362,Friends
135363,Friends
135364,Friends
135365,Friends
135366,Friends
135368,Friends
135369,Friends
135370,Friends
135371,Friends
135372,Friends
135373,Friends
135374,Friends
135375,Friends
135376,Friends
135377,Friends
135378,Friends
135379,Friends
135555,Friends
135556,Friends
135607,Friends
135608,Friends
135645,Friends
135646,Friends
135833,Friends
135834,Friends
136007,Friends
136103,Friends
136162,Friends
136318,Friends
136350,Friends
136381,Friends
136396,Friends
136400,Friends
136411,Friends
136415,Friends
136424,Friends
136425,Friends
136426,Friends
136428,Friends
136429,Friends
136430,Friends
136431,Friends
136432,Friends
136433,Friends
136434,Friends
136435,Friends
136436,Friends
136438,Friends
136439,Friends
138097,Friends
138098,Friends
138099,Friends
138101,Friends
138102,Friends
138103,Friends
138104,Friends
138105,Friends
138106,Friends
138107,Friends
138148,Friends
138149,Friends
138150,Friends
138212,Friends
138332,Friends
138333,Friends
138334,Friends
138335,Friends
138336,Friends
138337,Friends
138338,Friends
138416,Friends
138417,Friends
138418,Friends
138420,Friends
138421,Friends
138422,Friends
138423,Friends
138425,Friends
138446,Friends
138448,Friends
138449,Friends
138450,Friends
138451,Friends
138483,Friends
138484,Friends
138485,Friends
138486,Friends
138487,Friends
138505,Friends
138507,Friends
138509,Friends
138510,Friends
138511,Friends
138512,Friends
138513,Friends
138514,Friends
138515,Friends
138516,Friends
138526,Friends
138527,Friends
138528,Friends
138529,Friends
138530,Friends
138531,Friends
138532,Friends
138533,Friends
138580,Friends
138581,Friends
138582,Friends
138583,Friends
138584,Friends
138585,Friends
138586,Friends
138587,Friends
138588,Friends
138589,Friends
138590,Friends
138606,Friends
138612,Friends
138613,Friends
138621,Friends
138624,Friends
138625,Friends
138626,Friends
138627,Friends
138628,Friends
138633,Friends
138637,Friends
138638,Friends
138639,Friends
138640,Friends
138662,Friends
138666,Friends
138667,Friends
138668,Friends
138691,Friends
138694,Friends
138702,Friends
138703,Friends
138705,Friends
138706,Friends
138707,Friends
138713,Friends
138714,Friends
138717,Friends
138719,Friends
138720,Friends
138721,Friends
138729,Friends
138730,Friends
138750,Friends
138751,Friends
138752,Friends
138753,Friends
138754,Friends
138755,Friends
138756,Friends
138757,Friends
138767,Friends
138768,Friends
138769,Friends
138770,Friends
138771,Friends
138772,Friends
138773,Friends
138813,Friends
138814,Friends
138825,Friends
138826,Friends
138827,Friends
138828,Friends
138838,Friends
138840,Friends
138841,Friends
138842,Friends
138843,Friends
138845,Friends
138846,Friends
138847,Friends
138848,Friends
138849,Friends
138850,Friends
138851,Friends
138865,Friends
138866,Friends
138867,Friends
138868,Friends
138880,Friends
138883,Friends
138907,Friends
138908,Friends
138909,Friends
138910,Friends
138911,Friends
138912,Friends
138913,Friends
138917,Friends
138918,Friends
138919,Friends
138920,Friends
138921,Friends
138922,Friends
138951,Friends
139009,Friends
139025,Friends
139026,Friends
139027,Friends
139036,Friends
139037,Friends
139781,Friends
139782,Friends
139784,Friends
139878,Friends
139879,Friends
139881,Friends
139914,Friends
139916,Friends
139917,Friends
139918,Friends
139920,Friends
139949,Friends
139950,Friends
139951,Friends
139952,Friends
139953,Friends
139956,Friends
139957,Friends
139958,Friends
139959,Friends
139960,Friends
139961,Friends
139962,Friends
139965,Friends
139966,Friends
139987,Friends
139988,Friends
139989,Friends
139991,Friends
139992,Friends
139994,Friends
139995,Friends
139996,Friends
139997,Friends
140007,Friends
140008,Friends
140009,Friends
140010,Friends
140029,Friends
140030,Friends
140031,Friends
140032,Friends
140033,Friends
140034,Friends
140035,Friends
140057,Friends
140058,Friends
140059,Friends
140060,Friends
140061,Friends
140062,Friends
140063,Friends
140095,Friends
140096,Friends
140097,Friends
140098,Friends
140099,Friends
140100,Friends
140101,Friends
140102,Friends
140103,Friends
140129,Friends
140130,Friends
140131,Friends
140132,Friends
140135,Friends
140136,Friends
140137,Friends
140138,Friends
140140,Friends
140141,Friends
140142,Friends
140144,Friends
140145,Friends
140146,Friends
140147,Friends
140149,Friends
140167,Friends
140221,Friends
140223,Friends
140224,Friends
140225,Friends
140226,Friends
140227,Friends
140230,Friends
140231,Friends
140232,Friends
140233,Friends
140235,Friends
140236,Friends
140237,Friends
140238,Friends
140239,Friends
140240,Friends
140248,Friends
140253,Friends
140264,Friends
140265,Friends
140266,Friends
140279,Friends
140280,Friends
140291,Friends
140292,Friends
140293,Friends
140294,Friends
140295,Friends
140296,Friends
140297,Friends
140303,Friends
140304,Friends
140306,Friends
140309,Friends
140310,Friends
140311,Friends
140312,Friends
140313,Friends
140314,Friends
140315,Friends
140317,Friends
140319,Friends
140321,Friends
140326,Friends
140327,Friends
140328,Friends
140329,Friends
140331,Friends
140332,Friends
140333,Friends
140334,Friends
140335,Friends
140338,Friends
140341,Friends
140342,Friends
140346,Friends
140350,Friends
140356,Friends
140361,Friends
140389,Friends
140390,Friends
140391,Friends
140392,Friends
140393,Friends
140394,Friends
140395,Friends
140396,Friends
140397,Friends
140398,Friends
140399,Friends
140400,Friends
140401,Friends
140402,Friends
140407,Friends
140408,Friends
140409,Friends
140426,Friends
140432,Friends
140480,Friends
140481,Friends
140482,Friends
140483,Friends
140494,Friends
140563,Friends
140582,Friends
140583,Friends
140584,Friends
140604,Friends
140644,Friends
140659,Friends
140668,Friends
140669,Friends
140670,Friends
140672,Friends
140674,Friends
140675,Friends
140676,Friends
140677,Friends
140678,Friends
140683,Friends
140684,Friends
140685,Friends
140686,Friends
140687,Friends
140689,Friends
140691,Friends
140693,Friends
140695,Friends
140697,Friends
140699,Friends
140700,Friends
140704,Friends
140706,Friends
140707,Friends
140709,Friends
140714,Friends
140715,Friends
140717,Friends
140732,Friends
140734,Friends
140735,Friends
140736,Friends
140737,Friends
140743,Friends
140744,Friends
140745,Friends
140746,Friends
140747,Friends
140755,Friends
141002,Friends
141269,Friends
141271,Friends
141272,Friends
141273,Friends
141274,Friends
141275,Friends
141281,Friends
141282,Friends
141285,Friends
141286,Friends
141288,Friends
141289,Friends
141290,Friends
141291,Friends
141292,Friends
141296,Friends
141297,Friends
728149,Friends
729019,Friends
731668,Friends
731782,Friends
731972,Friends
732437,Friends
732821,Friends
732944,Friends
732959,Friends
733647,Friends
733654,Friends
733873,Friends
733945,Friends
734867,Friends
735026,Friends
735033,Friends
735105,Friends
735138,Friends
735741,Friends
736817,Friends
737085,Friends
737379,Friends
737402,Friends
737459,Friends
737464,Friends
737583,Friends
737755,Friends
737849,Friends
738119,Friends
738134,Friends
738135,Friends
738140,Friends
738215,Friends
738508,Friends
738587,Friends
739479,Friends
739488,Friends
739501,Friends
739750,Friends
739939,Friends
741185,Friends
741584,Friends
741676,Friends
742021,Friends
742205,Friends
742419,Friends
742522,Friends
742629,Friends
743670,Friends
744212,Friends
744276,Friends
744391,Friends
744398,Friends
744570,Friends
744702,Friends
745008,Friends
745812,Friends
746038,Friends
747389,Friends
747636,Friends
747704,Friends
748020,Friends
748057,Friends
748364,Friends
748418,Friends
748528,Friends
748563,Friends
748569,Friends
748613,Friends
748678,Friends
748738,Friends
748758,Friends
749179,Friends
749187,Friends
749194,Friends
749208,Friends
749417,Friends
749434,Friends
749495,Friends
749617,Friends
749619,Friends
750139,Friends
750363,Friends
750415,Friends
750599,Friends
750786,Friends
750852,Friends
750888,Friends
751029,Friends
751063,Friends
751086,Friends
751130,Friends
751488,Friends
751606,Friends
751637,Friends
752187,Friends
752214,Friends
752287,Friends
752442,Friends
752734,Friends
752774,Friends
752826,Friends
752923,Friends
752947,Friends
753075,Friends
753476,Friends
753540,Friends
753557,Friends
753731,Friends
753962,Friends
754178,Friends
754301,Friends
754605,Friends
754606,Friends
755816,Friends
755862,Friends
756192,Friends
756805,Friends
757600,Friends
758044,Friends
767775,Friends
770161,Friends
771047,Friends
771368,Friends
774936,Friends
775425,Friends
775864,Friends
778941,Friends
780577,Friends
780763,Friends
781407,Friends
781716,Friends
782633,Friends
782852,Friends
783310,Friends
783467,Friends
783496,Friends
783705,Friends
783720,Friends
783948,Friends
784047,Friends
784055,Friends
784329,Friends
784423,Friends
784430,Friends
785881,Friends
786019,Friends
786547,Friends
787962,Friends
788783,Friends
788995,Friends
789235,Friends
789255,Friends
789606,Friends
790263,Friends
790334,Friends
790515,Friends
790732,Friends
790990,Friends
791868,Friends
792066,Friends
792074,Friends
792152,Friends
792710,Friends
792797,Friends
793076,Friends
793424,Friends
793568,Friends
793939,Friends
794157,Friends
794258,Friends
794385,Friends
794392,Friends
794635,Friends
794735,Friends
795104,Friends
795151,Friends
795214,Friends
795370,Friends
796221,Friends
796284,Friends
796357,Friends
796685,Friends
796840,Friends
797336,Friends
797551,Friends
797750,Friends
797759,Friends
797889,Friends
797892,Friends
797914,Friends
798058,Friends
798099,Friends
798187,Friends
798841,Friends
798927,Friends
799018,Friends
799568,Friends
799578,Friends
799633,Friends
799840,Friends
799843,Friends
799898,Friends
800247,Friends
800445,Friends
800589,Friends
800816,Friends
801249,Friends
802735,Friends
802861,Friends
802988,Friends
803006,Friends
803195,Friends
803303,Friends
803308,Friends
803368,Friends
803560,Friends
803758,Friends
804121,Friends
804161,Friends
804653,Friends
804690,Friends
804737,Friends
805096,Friends
805126,Friends
805548,Friends
805553,Friends
805710,Friends
805883,Friends
806053,Friends
806060,Friends
806233,Friends
806713,Friends
806793,Friends
806891,Friends
807343,Friends
807670,Friends
807673,Friends
807723,Friends
807731,Friends
807823,Friends
807875,Friends
807926,Friends
807941,Friends
808223,Friends
808242,Friends
808416,Friends
808477,Friends
808768,Friends
808835,Friends
808962,Friends
808966,Friends
809444,Friends
810030,Friends
810097,Friends
810710,Friends
810728,Friends
810823,Friends
810893,Friends
811745,Friends
811879,Friends
812098,Friends
812174,Friends
812183,Friends
812257,Friends
812388,Friends
812391,Friends
812546,Friends
812638,Friends
812786,Friends
812886,Friends
812927,Friends
813493,Friends
813684,Friends
813948,Friends
814492,Friends
814497,Friends
814630,Friends
814832,Friends
815053,Friends
815099,Friends
815634,Friends
815637,Friends
815682,Friends
815689,Friends
815711,Friends
815814,Friends
815992,Friends
816006,Friends
816088,Friends
816185,Friends
816452,Friends
816592,Friends
816708,Friends
816754,Friends
816824,Friends
816972,Friends
817059,Friends
817086,Friends
817486,Friends
817607,Friends
817778,Friends
817780,Friends
817801,Friends
817825,Friends
817926,Friends
817970,Friends
818027,Friends
818037,Friends
818118,Friends
818174,Friends
818186,Friends
818195,Friends
818320,Friends
818677,Friends
