ID,City,Group_size,Age,MPI#Mean,TOM,BUMO,BUMO_Previous,MostFavourite,Gender,Age#Group#2,MPI#2,Occupation,Occupation#group,Year
418153,5.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2018
430877,5.0,3.0,33.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
433695,1.0,3.0,33.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
435058,2.0,3.0,49.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
435971,1.0,3.0,30.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
436240,4.0,3.0,21.0,6999.0,16.0,16.0,15.0,16.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2018
439070,1.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
440048,1.0,3.0,33.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
442781,0.0,3.0,24.0,6999.0,16.0,16.0,15.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
443650,1.0,3.0,35.0,6999.0,16.0,16.0,14.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
444459,1.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
445295,0.0,3.0,31.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
446881,2.0,3.0,37.0,6999.0,16.0,16.0,13.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
449036,4.0,3.0,32.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,12.0,2.0,2018
449249,1.0,3.0,31.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
451424,1.0,3.0,36.0,6999.0,16.0,16.0,14.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
451438,1.0,3.0,31.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
452125,1.0,3.0,30.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
452396,4.0,3.0,46.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2018
452761,1.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
455712,1.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
456548,3.0,3.0,26.0,6999.0,16.0,16.0,15.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
458090,3.0,3.0,29.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
458622,4.0,3.0,33.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
725118,1.0,3.0,34.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
729216,5.0,3.0,36.0,6999.0,16.0,16.0,14.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
731768,2.0,3.0,55.0,6999.0,16.0,16.0,11.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
733988,1.0,3.0,50.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
764663,1.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
778086,1.0,3.0,43.0,6999.0,16.0,16.0,13.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
789278,2.0,3.0,33.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
796840,3.0,3.0,59.0,6999.0,16.0,16.0,11.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
799587,4.0,3.0,46.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
799930,5.0,3.0,59.0,6999.0,16.0,16.0,11.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
802582,1.0,3.0,41.0,6999.0,16.0,16.0,13.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,17.0,6.0,2019
803152,4.0,3.0,27.0,6999.0,16.0,16.0,15.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2019
803638,1.0,3.0,43.0,6999.0,16.0,16.0,13.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
806537,1.0,3.0,38.0,6999.0,16.0,16.0,13.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
810002,1.0,3.0,44.0,6999.0,16.0,16.0,13.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
812745,4.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
814055,2.0,3.0,33.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
814990,0.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
815746,5.0,3.0,31.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
818272,1.0,3.0,46.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
818802,5.0,3.0,53.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
821747,1.0,3.0,37.0,6999.0,16.0,16.0,13.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
824297,0.0,3.0,34.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2019
824554,2.0,3.0,29.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
826747,2.0,3.0,56.0,6999.0,16.0,16.0,11.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,7.0,5.0,2019
828717,1.0,3.0,50.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
831785,1.0,3.0,45.0,6999.0,16.0,16.0,13.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
836139,0.0,3.0,29.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
841431,0.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
842434,0.0,3.0,32.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,17.0,6.0,2019
847066,0.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
849042,0.0,3.0,26.0,6999.0,16.0,16.0,15.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
360921,0.0,3.0,36.0,6999.0,16.0,16.0,14.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
362512,0.0,3.0,40.0,6999.0,16.0,16.0,13.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
365304,0.0,3.0,38.0,6999.0,16.0,16.0,13.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
365737,0.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
366453,0.0,3.0,48.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
366455,0.0,3.0,40.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
383346,4.0,3.0,40.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
385726,5.0,3.0,34.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
386763,0.0,3.0,35.0,6999.0,16.0,16.0,14.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
386832,0.0,3.0,26.0,6999.0,16.0,16.0,15.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
387044,4.0,3.0,27.0,6999.0,16.0,16.0,15.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
394747,5.0,3.0,47.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
399828,1.0,3.0,51.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
402816,3.0,3.0,40.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
403020,5.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
410105,0.0,3.0,31.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
410862,1.0,3.0,48.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
411460,1.0,3.0,53.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
411795,1.0,3.0,54.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
412532,0.0,3.0,26.0,6999.0,16.0,16.0,15.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
414069,3.0,3.0,30.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
414144,2.0,3.0,46.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
419105,0.0,3.0,52.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
439556,4.0,3.0,21.0,6999.0,16.0,16.0,15.0,16.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
440521,2.0,3.0,35.0,6999.0,16.0,16.0,14.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
441941,2.0,3.0,33.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
442777,0.0,3.0,47.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
444974,0.0,3.0,29.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
445106,0.0,3.0,30.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
445208,0.0,3.0,29.0,6999.0,16.0,16.0,14.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
445329,2.0,3.0,38.0,6999.0,16.0,16.0,13.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
446216,0.0,3.0,36.0,6999.0,16.0,16.0,14.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
446866,2.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
446872,2.0,3.0,40.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
447770,1.0,3.0,42.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
448915,4.0,3.0,21.0,6999.0,16.0,16.0,15.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
449259,5.0,3.0,36.0,6999.0,16.0,16.0,14.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
449889,4.0,3.0,23.0,6999.0,16.0,16.0,15.0,16.0,1.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
738587,3.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
738942,1.0,3.0,50.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
742977,2.0,3.0,47.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
750705,0.0,3.0,29.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
790008,1.0,3.0,46.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
790075,1.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
790326,1.0,3.0,44.0,6999.0,16.0,16.0,13.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
791957,0.0,3.0,27.0,6999.0,16.0,16.0,15.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
792214,2.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
794177,1.0,3.0,40.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
797933,1.0,3.0,41.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
806049,2.0,3.0,34.0,6999.0,16.0,16.0,14.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
806119,1.0,3.0,35.0,6999.0,16.0,16.0,14.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
813146,1.0,3.0,47.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
813606,4.0,3.0,35.0,6999.0,16.0,16.0,14.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
814011,1.0,3.0,48.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
815392,0.0,3.0,49.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
818574,1.0,3.0,49.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
819759,1.0,3.0,39.0,6999.0,16.0,16.0,13.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2019
825121,3.0,3.0,47.0,6999.0,16.0,16.0,12.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
825226,5.0,3.0,30.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
825293,5.0,3.0,23.0,6999.0,16.0,16.0,15.0,16.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
829136,2.0,3.0,25.0,6999.0,16.0,16.0,15.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
829606,5.0,3.0,40.0,6999.0,16.0,16.0,13.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
833419,0.0,3.0,28.0,6999.0,16.0,16.0,14.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
844571,0.0,3.0,32.0,6999.0,16.0,16.0,14.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
853810,1.0,3.0,54.0,6999.0,16.0,16.0,12.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
353619,3.0,3.0,39.0,8249.0,16.0,16.0,15.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
381314,1.0,3.0,58.0,8249.0,16.0,16.0,13.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
381500,1.0,3.0,50.0,8249.0,16.0,16.0,13.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
386993,2.0,3.0,46.0,8249.0,16.0,16.0,14.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,23.0,0.0,2018
388360,2.0,3.0,34.0,8249.0,16.0,16.0,15.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
390232,2.0,3.0,52.0,8249.0,16.0,16.0,13.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
394280,2.0,3.0,37.0,8249.0,16.0,16.0,15.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
394600,2.0,3.0,48.0,8249.0,16.0,16.0,14.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
400019,5.0,3.0,31.0,8249.0,16.0,16.0,16.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
405433,3.0,3.0,43.0,8249.0,16.0,16.0,14.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
409784,0.0,3.0,32.0,8249.0,16.0,16.0,15.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
414168,1.0,3.0,38.0,8249.0,16.0,16.0,15.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
415946,0.0,3.0,21.0,8249.0,16.0,16.0,17.0,16.0,0.0,20 - 24 y.o.,2.VND 4.5m - VND 8.9m,18.0,1.0,2018
418690,0.0,3.0,32.0,8249.0,16.0,16.0,15.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
419421,0.0,3.0,31.0,8249.0,16.0,16.0,16.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
421730,5.0,3.0,39.0,8249.0,16.0,16.0,15.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
424880,4.0,3.0,28.0,8249.0,16.0,16.0,16.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
430347,2.0,3.0,33.0,8249.0,16.0,16.0,15.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
431933,1.0,3.0,38.0,8249.0,16.0,16.0,15.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
435612,1.0,3.0,26.0,8249.0,16.0,16.0,16.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
437912,1.0,3.0,39.0,8249.0,16.0,16.0,15.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
439193,1.0,3.0,45.0,8249.0,16.0,16.0,14.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
439763,1.0,3.0,25.0,8249.0,16.0,16.0,16.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
440804,4.0,3.0,52.0,8249.0,16.0,16.0,13.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
441887,2.0,3.0,27.0,8249.0,16.0,16.0,16.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
441904,1.0,3.0,41.0,8249.0,16.0,16.0,14.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
443697,4.0,3.0,26.0,8249.0,16.0,16.0,16.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
443729,1.0,3.0,46.0,8249.0,16.0,16.0,14.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
444425,1.0,3.0,38.0,8249.0,16.0,16.0,15.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2018
444671,1.0,3.0,31.0,8249.0,16.0,16.0,16.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
445699,2.0,3.0,38.0,8249.0,16.0,16.0,15.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
448587,1.0,3.0,33.0,8249.0,16.0,16.0,15.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2018
451412,1.0,3.0,38.0,8249.0,16.0,16.0,15.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
451486,4.0,3.0,31.0,8249.0,16.0,16.0,16.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
451718,5.0,3.0,27.0,8249.0,16.0,16.0,16.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
451880,1.0,3.0,27.0,8249.0,16.0,16.0,16.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
451936,2.0,3.0,36.0,8249.0,16.0,16.0,15.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2018
453571,1.0,3.0,37.0,8249.0,16.0,16.0,15.0,16.0,0.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,2.0,5.0,2018
454750,1.0,3.0,27.0,8249.0,16.0,16.0,16.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
455807,1.0,3.0,30.0,8249.0,16.0,16.0,16.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
456937,1.0,3.0,36.0,8249.0,16.0,16.0,15.0,16.0,1.0,35 - 39 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2018
727340,1.0,3.0,40.0,8249.0,16.0,16.0,15.0,16.0,1.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,4.0,6.0,2019
732434,1.0,3.0,40.0,8249.0,16.0,16.0,15.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
733736,1.0,3.0,43.0,8249.0,16.0,16.0,14.0,16.0,0.0,40 - 44 y.o.,2.VND 4.5m - VND 8.9m,13.0,6.0,2019
737514,1.0,3.0,50.0,8249.0,16.0,16.0,13.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,27.0,0.0,2019
747694,1.0,3.0,31.0,8249.0,16.0,16.0,16.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
753731,3.0,3.0,49.0,8249.0,16.0,16.0,14.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,8.0,1.0,2019
759284,1.0,3.0,29.0,8249.0,16.0,16.0,16.0,16.0,0.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,25.0,5.0,2019
766496,1.0,3.0,47.0,8249.0,16.0,16.0,14.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
777319,1.0,3.0,34.0,8249.0,16.0,16.0,15.0,16.0,0.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
780835,1.0,3.0,33.0,8249.0,16.0,16.0,15.0,16.0,1.0,30 - 34 y.o.,2.VND 4.5m - VND 8.9m,15.0,6.0,2019
786563,1.0,3.0,47.0,8249.0,16.0,16.0,14.0,16.0,1.0,45+ y.o.,2.VND 4.5m - VND 8.9m,24.0,0.0,2019
787127,1.0,3.0,45.0,8249.0,16.0,16.0,14.0,16.0,0.0,45+ y.o.,2.VND 4.5m - VND 8.9m,17.0,6.0,2019
787815,1.0,3.0,27.0,8249.0,16.0,16.0,16.0,16.0,1.0,25 - 29 y.o.,2.VND 4.5m - VND 8.9m,11.0,6.0,2019
