ID,Dayofweek,Visit#Dayofweek,Weekday#end
344625,Wednesday,4.0,Weekdays
344643,Wednesday,4.0,Weekdays
345343,Wednesday,4.0,Weekdays
346249,Wednesday,4.0,Weekdays
346725,Wednesday,4.0,Weekdays
346833,Wednesday,4.0,Weekdays
346925,Wednesday,4.0,Weekdays
347591,Wednesday,4.0,Weekdays
347592,Wednesday,4.0,Weekdays
347593,Wednesday,4.0,Weekdays
347594,Wednesday,4.0,Weekdays
348220,Wednesday,4.0,Weekdays
348221,Wednesday,4.0,Weekdays
348222,Wednesday,4.0,Weekdays
348306,Wednesday,4.0,Weekdays
348309,Wednesday,4.0,Weekdays
348312,Wednesday,4.0,Weekdays
348321,Wednesday,4.0,Weekdays
348322,Wednesday,4.0,Weekdays
348327,Wednesday,4.0,Weekdays
348398,Wednesday,4.0,Weekdays
348400,Wednesday,4.0,Weekdays
357092,Wednesday,4.0,Weekdays
357580,Wednesday,4.0,Weekdays
358030,Wednesday,4.0,Weekdays
358095,Wednesday,4.0,Weekdays
358230,Wednesday,4.0,Weekdays
358404,Wednesday,4.0,Weekdays
358809,Wednesday,4.0,Weekdays
358930,Wednesday,4.0,Weekdays
358960,Wednesday,4.0,Weekdays
358962,Wednesday,4.0,Weekdays
358963,Wednesday,4.0,Weekdays
359041,Wednesday,4.0,Weekdays
359144,Wednesday,4.0,Weekdays
359149,Wednesday,4.0,Weekdays
359150,Wednesday,4.0,Weekdays
359151,Wednesday,4.0,Weekdays
359383,Wednesday,4.0,Weekdays
359492,Wednesday,4.0,Weekdays
359563,Wednesday,4.0,Weekdays
359564,Wednesday,4.0,Weekdays
359566,Wednesday,4.0,Weekdays
360106,Wednesday,4.0,Weekdays
360355,Wednesday,4.0,Weekdays
360588,Wednesday,4.0,Weekdays
360730,Wednesday,4.0,Weekdays
360731,Wednesday,4.0,Weekdays
360732,Wednesday,4.0,Weekdays
360734,Wednesday,4.0,Weekdays
360737,Wednesday,4.0,Weekdays
361006,Wednesday,4.0,Weekdays
361518,Wednesday,4.0,Weekdays
361519,Wednesday,4.0,Weekdays
361791,Wednesday,4.0,Weekdays
361793,Wednesday,4.0,Weekdays
361794,Wednesday,4.0,Weekdays
362007,Wednesday,4.0,Weekdays
362008,Wednesday,4.0,Weekdays
362512,Wednesday,4.0,Weekdays
362667,Wednesday,4.0,Weekdays
362711,Wednesday,4.0,Weekdays
363279,Wednesday,4.0,Weekdays
363406,Wednesday,4.0,Weekdays
363785,Wednesday,4.0,Weekdays
365304,Wednesday,4.0,Weekdays
365525,Wednesday,4.0,Weekdays
365740,Wednesday,4.0,Weekdays
365744,Wednesday,4.0,Weekdays
366024,Wednesday,4.0,Weekdays
366212,Wednesday,4.0,Weekdays
366395,Wednesday,4.0,Weekdays
366447,Wednesday,4.0,Weekdays
366448,Wednesday,4.0,Weekdays
366450,Wednesday,4.0,Weekdays
366452,Wednesday,4.0,Weekdays
366453,Wednesday,4.0,Weekdays
366454,Wednesday,4.0,Weekdays
366455,Wednesday,4.0,Weekdays
366456,Wednesday,4.0,Weekdays
366458,Wednesday,4.0,Weekdays
366936,Wednesday,4.0,Weekdays
367081,Wednesday,4.0,Weekdays
367084,Wednesday,4.0,Weekdays
367085,Wednesday,4.0,Weekdays
367781,Wednesday,4.0,Weekdays
367796,Wednesday,4.0,Weekdays
368256,Wednesday,4.0,Weekdays
368267,Wednesday,4.0,Weekdays
368349,Wednesday,4.0,Weekdays
377074,Wednesday,4.0,Weekdays
377849,Wednesday,4.0,Weekdays
379570,Wednesday,4.0,Weekdays
382292,Wednesday,4.0,Weekdays
382905,Wednesday,4.0,Weekdays
383475,Wednesday,4.0,Weekdays
383606,Wednesday,4.0,Weekdays
383607,Wednesday,4.0,Weekdays
383608,Wednesday,4.0,Weekdays
383728,Wednesday,4.0,Weekdays
383729,Wednesday,4.0,Weekdays
383730,Wednesday,4.0,Weekdays
383731,Wednesday,4.0,Weekdays
383881,Wednesday,4.0,Weekdays
384438,Wednesday,4.0,Weekdays
385283,Wednesday,4.0,Weekdays
385885,Wednesday,4.0,Weekdays
386466,Wednesday,4.0,Weekdays
386525,Wednesday,4.0,Weekdays
386526,Wednesday,4.0,Weekdays
386527,Wednesday,4.0,Weekdays
386729,Wednesday,4.0,Weekdays
386735,Wednesday,4.0,Weekdays
386747,Wednesday,4.0,Weekdays
386762,Wednesday,4.0,Weekdays
386763,Wednesday,4.0,Weekdays
386764,Wednesday,4.0,Weekdays
386832,Wednesday,4.0,Weekdays
386899,Wednesday,4.0,Weekdays
386923,Wednesday,4.0,Weekdays
387784,Wednesday,4.0,Weekdays
388725,Wednesday,4.0,Weekdays
389039,Wednesday,4.0,Weekdays
389205,Wednesday,4.0,Weekdays
389206,Wednesday,4.0,Weekdays
389207,Wednesday,4.0,Weekdays
389255,Wednesday,4.0,Weekdays
389256,Wednesday,4.0,Weekdays
389257,Wednesday,4.0,Weekdays
389419,Wednesday,4.0,Weekdays
389454,Wednesday,4.0,Weekdays
389598,Wednesday,4.0,Weekdays
389704,Wednesday,4.0,Weekdays
389770,Wednesday,4.0,Weekdays
389772,Wednesday,4.0,Weekdays
389783,Wednesday,4.0,Weekdays
389784,Wednesday,4.0,Weekdays
389988,Wednesday,4.0,Weekdays
392126,Wednesday,4.0,Weekdays
392738,Wednesday,4.0,Weekdays
392746,Wednesday,4.0,Weekdays
392984,Wednesday,4.0,Weekdays
393332,Wednesday,4.0,Weekdays
394573,Wednesday,4.0,Weekdays
394574,Wednesday,4.0,Weekdays
394601,Wednesday,4.0,Weekdays
396267,Wednesday,4.0,Weekdays
396318,Wednesday,4.0,Weekdays
396321,Wednesday,4.0,Weekdays
396328,Wednesday,4.0,Weekdays
396614,Wednesday,4.0,Weekdays
397723,Wednesday,4.0,Weekdays
400209,Wednesday,4.0,Weekdays
409878,Wednesday,4.0,Weekdays
410053,Wednesday,4.0,Weekdays
410105,Wednesday,4.0,Weekdays
410446,Wednesday,4.0,Weekdays
411992,Wednesday,4.0,Weekdays
411993,Wednesday,4.0,Weekdays
412129,Wednesday,4.0,Weekdays
412532,Wednesday,4.0,Weekdays
413198,Wednesday,4.0,Weekdays
414755,Wednesday,4.0,Weekdays
415127,Wednesday,4.0,Weekdays
415473,Wednesday,4.0,Weekdays
415474,Wednesday,4.0,Weekdays
415476,Wednesday,4.0,Weekdays
415477,Wednesday,4.0,Weekdays
415478,Wednesday,4.0,Weekdays
415479,Wednesday,4.0,Weekdays
415480,Wednesday,4.0,Weekdays
415483,Wednesday,4.0,Weekdays
415486,Wednesday,4.0,Weekdays
415488,Wednesday,4.0,Weekdays
415489,Wednesday,4.0,Weekdays
415490,Wednesday,4.0,Weekdays
415491,Wednesday,4.0,Weekdays
415492,Wednesday,4.0,Weekdays
415493,Wednesday,4.0,Weekdays
415529,Wednesday,4.0,Weekdays
416088,Wednesday,4.0,Weekdays
416092,Wednesday,4.0,Weekdays
416111,Wednesday,4.0,Weekdays
416160,Wednesday,4.0,Weekdays
416166,Wednesday,4.0,Weekdays
416167,Wednesday,4.0,Weekdays
416168,Wednesday,4.0,Weekdays
416188,Wednesday,4.0,Weekdays
416190,Wednesday,4.0,Weekdays
416192,Wednesday,4.0,Weekdays
416194,Wednesday,4.0,Weekdays
416233,Wednesday,4.0,Weekdays
416235,Wednesday,4.0,Weekdays
416244,Wednesday,4.0,Weekdays
416344,Wednesday,4.0,Weekdays
416345,Wednesday,4.0,Weekdays
416690,Wednesday,4.0,Weekdays
416924,Wednesday,4.0,Weekdays
416928,Wednesday,4.0,Weekdays
417358,Wednesday,4.0,Weekdays
417508,Wednesday,4.0,Weekdays
417510,Wednesday,4.0,Weekdays
417511,Wednesday,4.0,Weekdays
417512,Wednesday,4.0,Weekdays
417744,Wednesday,4.0,Weekdays
418686,Wednesday,4.0,Weekdays
419052,Wednesday,4.0,Weekdays
419104,Wednesday,4.0,Weekdays
419106,Wednesday,4.0,Weekdays
419107,Wednesday,4.0,Weekdays
419108,Wednesday,4.0,Weekdays
419114,Wednesday,4.0,Weekdays
419116,Wednesday,4.0,Weekdays
419117,Wednesday,4.0,Weekdays
419118,Wednesday,4.0,Weekdays
419420,Wednesday,4.0,Weekdays
440905,Wednesday,4.0,Weekdays
441230,Wednesday,4.0,Weekdays
441974,Wednesday,4.0,Weekdays
441976,Wednesday,4.0,Weekdays
442634,Wednesday,4.0,Weekdays
442635,Wednesday,4.0,Weekdays
442636,Wednesday,4.0,Weekdays
442777,Wednesday,4.0,Weekdays
444116,Wednesday,4.0,Weekdays
444441,Wednesday,4.0,Weekdays
444443,Wednesday,4.0,Weekdays
444444,Wednesday,4.0,Weekdays
444445,Wednesday,4.0,Weekdays
444447,Wednesday,4.0,Weekdays
444448,Wednesday,4.0,Weekdays
444449,Wednesday,4.0,Weekdays
444450,Wednesday,4.0,Weekdays
444451,Wednesday,4.0,Weekdays
444452,Wednesday,4.0,Weekdays
444453,Wednesday,4.0,Weekdays
444454,Wednesday,4.0,Weekdays
444562,Wednesday,4.0,Weekdays
444590,Wednesday,4.0,Weekdays
444592,Wednesday,4.0,Weekdays
444597,Wednesday,4.0,Weekdays
444600,Wednesday,4.0,Weekdays
444616,Wednesday,4.0,Weekdays
444617,Wednesday,4.0,Weekdays
444620,Wednesday,4.0,Weekdays
444763,Wednesday,4.0,Weekdays
444823,Wednesday,4.0,Weekdays
444963,Wednesday,4.0,Weekdays
444964,Wednesday,4.0,Weekdays
445100,Wednesday,4.0,Weekdays
445208,Wednesday,4.0,Weekdays
445209,Wednesday,4.0,Weekdays
445263,Wednesday,4.0,Weekdays
445264,Wednesday,4.0,Weekdays
445300,Wednesday,4.0,Weekdays
446046,Wednesday,4.0,Weekdays
446173,Wednesday,4.0,Weekdays
446215,Wednesday,4.0,Weekdays
446216,Wednesday,4.0,Weekdays
446258,Wednesday,4.0,Weekdays
446584,Wednesday,4.0,Weekdays
344625,Tuesday,4.0,Weekdays
344643,Tuesday,4.0,Weekdays
345343,Tuesday,4.0,Weekdays
346249,Tuesday,4.0,Weekdays
346725,Tuesday,4.0,Weekdays
346833,Tuesday,4.0,Weekdays
346925,Tuesday,4.0,Weekdays
347591,Tuesday,4.0,Weekdays
347592,Tuesday,4.0,Weekdays
347593,Tuesday,4.0,Weekdays
347594,Tuesday,4.0,Weekdays
348220,Tuesday,4.0,Weekdays
348221,Tuesday,4.0,Weekdays
348222,Tuesday,4.0,Weekdays
348306,Tuesday,4.0,Weekdays
348312,Tuesday,4.0,Weekdays
348321,Tuesday,4.0,Weekdays
348327,Tuesday,4.0,Weekdays
357580,Tuesday,4.0,Weekdays
358030,Tuesday,4.0,Weekdays
358095,Tuesday,4.0,Weekdays
358230,Tuesday,4.0,Weekdays
358404,Tuesday,4.0,Weekdays
358809,Tuesday,4.0,Weekdays
358930,Tuesday,4.0,Weekdays
358960,Tuesday,4.0,Weekdays
358962,Tuesday,4.0,Weekdays
358963,Tuesday,4.0,Weekdays
359041,Tuesday,4.0,Weekdays
359144,Tuesday,4.0,Weekdays
359149,Tuesday,4.0,Weekdays
359150,Tuesday,4.0,Weekdays
359151,Tuesday,4.0,Weekdays
359183,Tuesday,4.0,Weekdays
359383,Tuesday,4.0,Weekdays
359563,Tuesday,4.0,Weekdays
359564,Tuesday,4.0,Weekdays
359566,Tuesday,4.0,Weekdays
360106,Tuesday,4.0,Weekdays
360355,Tuesday,4.0,Weekdays
360588,Tuesday,4.0,Weekdays
360730,Tuesday,4.0,Weekdays
360732,Tuesday,4.0,Weekdays
360734,Tuesday,4.0,Weekdays
360737,Tuesday,4.0,Weekdays
361006,Tuesday,4.0,Weekdays
361518,Tuesday,4.0,Weekdays
361519,Tuesday,4.0,Weekdays
361791,Tuesday,4.0,Weekdays
361793,Tuesday,4.0,Weekdays
361794,Tuesday,4.0,Weekdays
362007,Tuesday,4.0,Weekdays
362008,Tuesday,4.0,Weekdays
362512,Tuesday,4.0,Weekdays
362667,Tuesday,4.0,Weekdays
362711,Tuesday,4.0,Weekdays
363279,Tuesday,4.0,Weekdays
363406,Tuesday,4.0,Weekdays
365304,Tuesday,4.0,Weekdays
365737,Tuesday,4.0,Weekdays
365739,Tuesday,4.0,Weekdays
365744,Tuesday,4.0,Weekdays
365746,Tuesday,4.0,Weekdays
366024,Tuesday,4.0,Weekdays
366212,Tuesday,4.0,Weekdays
366395,Tuesday,4.0,Weekdays
366447,Tuesday,4.0,Weekdays
366448,Tuesday,4.0,Weekdays
366450,Tuesday,4.0,Weekdays
366452,Tuesday,4.0,Weekdays
366453,Tuesday,4.0,Weekdays
366454,Tuesday,4.0,Weekdays
366455,Tuesday,4.0,Weekdays
366456,Tuesday,4.0,Weekdays
366458,Tuesday,4.0,Weekdays
366936,Tuesday,4.0,Weekdays
367081,Tuesday,4.0,Weekdays
367084,Tuesday,4.0,Weekdays
367085,Tuesday,4.0,Weekdays
367595,Tuesday,4.0,Weekdays
367781,Tuesday,4.0,Weekdays
368256,Tuesday,4.0,Weekdays
368267,Tuesday,4.0,Weekdays
368349,Tuesday,4.0,Weekdays
377074,Tuesday,4.0,Weekdays
377849,Tuesday,4.0,Weekdays
379451,Tuesday,4.0,Weekdays
379570,Tuesday,4.0,Weekdays
382292,Tuesday,4.0,Weekdays
382905,Tuesday,4.0,Weekdays
383263,Tuesday,4.0,Weekdays
383475,Tuesday,4.0,Weekdays
383606,Tuesday,4.0,Weekdays
383607,Tuesday,4.0,Weekdays
383608,Tuesday,4.0,Weekdays
383728,Tuesday,4.0,Weekdays
383729,Tuesday,4.0,Weekdays
383730,Tuesday,4.0,Weekdays
383731,Tuesday,4.0,Weekdays
383881,Tuesday,4.0,Weekdays
384438,Tuesday,4.0,Weekdays
385283,Tuesday,4.0,Weekdays
385885,Tuesday,4.0,Weekdays
386525,Tuesday,4.0,Weekdays
386526,Tuesday,4.0,Weekdays
386527,Tuesday,4.0,Weekdays
386729,Tuesday,4.0,Weekdays
386735,Tuesday,4.0,Weekdays
386747,Tuesday,4.0,Weekdays
386762,Tuesday,4.0,Weekdays
386763,Tuesday,4.0,Weekdays
386764,Tuesday,4.0,Weekdays
386832,Tuesday,4.0,Weekdays
386899,Tuesday,4.0,Weekdays
386923,Tuesday,4.0,Weekdays
388725,Tuesday,4.0,Weekdays
389039,Tuesday,4.0,Weekdays
389205,Tuesday,4.0,Weekdays
389206,Tuesday,4.0,Weekdays
389207,Tuesday,4.0,Weekdays
389255,Tuesday,4.0,Weekdays
389256,Tuesday,4.0,Weekdays
389257,Tuesday,4.0,Weekdays
389419,Tuesday,4.0,Weekdays
389454,Tuesday,4.0,Weekdays
389598,Tuesday,4.0,Weekdays
389704,Tuesday,4.0,Weekdays
389770,Tuesday,4.0,Weekdays
389772,Tuesday,4.0,Weekdays
389783,Tuesday,4.0,Weekdays
389784,Tuesday,4.0,Weekdays
389988,Tuesday,4.0,Weekdays
392124,Tuesday,4.0,Weekdays
392126,Tuesday,4.0,Weekdays
392738,Tuesday,4.0,Weekdays
392746,Tuesday,4.0,Weekdays
392984,Tuesday,4.0,Weekdays
393332,Tuesday,4.0,Weekdays
394573,Tuesday,4.0,Weekdays
394574,Tuesday,4.0,Weekdays
394601,Tuesday,4.0,Weekdays
396267,Tuesday,4.0,Weekdays
396318,Tuesday,4.0,Weekdays
396321,Tuesday,4.0,Weekdays
396328,Tuesday,4.0,Weekdays
396614,Tuesday,4.0,Weekdays
397723,Tuesday,4.0,Weekdays
400209,Tuesday,4.0,Weekdays
409878,Tuesday,4.0,Weekdays
410053,Tuesday,4.0,Weekdays
410105,Tuesday,4.0,Weekdays
411992,Tuesday,4.0,Weekdays
411993,Tuesday,4.0,Weekdays
412129,Tuesday,4.0,Weekdays
412532,Tuesday,4.0,Weekdays
413198,Tuesday,4.0,Weekdays
414755,Tuesday,4.0,Weekdays
414884,Tuesday,4.0,Weekdays
415127,Tuesday,4.0,Weekdays
415473,Tuesday,4.0,Weekdays
415474,Tuesday,4.0,Weekdays
415475,Tuesday,4.0,Weekdays
415476,Tuesday,4.0,Weekdays
415477,Tuesday,4.0,Weekdays
415478,Tuesday,4.0,Weekdays
415479,Tuesday,4.0,Weekdays
415480,Tuesday,4.0,Weekdays
415483,Tuesday,4.0,Weekdays
415486,Tuesday,4.0,Weekdays
415488,Tuesday,4.0,Weekdays
415489,Tuesday,4.0,Weekdays
415490,Tuesday,4.0,Weekdays
415491,Tuesday,4.0,Weekdays
415492,Tuesday,4.0,Weekdays
415493,Tuesday,4.0,Weekdays
415529,Tuesday,4.0,Weekdays
415934,Tuesday,4.0,Weekdays
416088,Tuesday,4.0,Weekdays
416092,Tuesday,4.0,Weekdays
416111,Tuesday,4.0,Weekdays
416160,Tuesday,4.0,Weekdays
416166,Tuesday,4.0,Weekdays
416168,Tuesday,4.0,Weekdays
416188,Tuesday,4.0,Weekdays
416192,Tuesday,4.0,Weekdays
416194,Tuesday,4.0,Weekdays
416233,Tuesday,4.0,Weekdays
416235,Tuesday,4.0,Weekdays
416244,Tuesday,4.0,Weekdays
416344,Tuesday,4.0,Weekdays
416345,Tuesday,4.0,Weekdays
416690,Tuesday,4.0,Weekdays
416924,Tuesday,4.0,Weekdays
416928,Tuesday,4.0,Weekdays
417508,Tuesday,4.0,Weekdays
417510,Tuesday,4.0,Weekdays
417511,Tuesday,4.0,Weekdays
417512,Tuesday,4.0,Weekdays
418686,Tuesday,4.0,Weekdays
418687,Tuesday,4.0,Weekdays
418689,Tuesday,4.0,Weekdays
418690,Tuesday,4.0,Weekdays
418691,Tuesday,4.0,Weekdays
419052,Tuesday,4.0,Weekdays
419104,Tuesday,4.0,Weekdays
419106,Tuesday,4.0,Weekdays
419107,Tuesday,4.0,Weekdays
419108,Tuesday,4.0,Weekdays
419114,Tuesday,4.0,Weekdays
419116,Tuesday,4.0,Weekdays
419117,Tuesday,4.0,Weekdays
419118,Tuesday,4.0,Weekdays
419145,Tuesday,4.0,Weekdays
419420,Tuesday,4.0,Weekdays
440905,Tuesday,4.0,Weekdays
441230,Tuesday,4.0,Weekdays
441974,Tuesday,4.0,Weekdays
441976,Tuesday,4.0,Weekdays
442634,Tuesday,4.0,Weekdays
442635,Tuesday,4.0,Weekdays
442636,Tuesday,4.0,Weekdays
442777,Tuesday,4.0,Weekdays
444116,Tuesday,4.0,Weekdays
444441,Tuesday,4.0,Weekdays
444443,Tuesday,4.0,Weekdays
444444,Tuesday,4.0,Weekdays
444445,Tuesday,4.0,Weekdays
444447,Tuesday,4.0,Weekdays
444448,Tuesday,4.0,Weekdays
444449,Tuesday,4.0,Weekdays
444450,Tuesday,4.0,Weekdays
444451,Tuesday,4.0,Weekdays
444452,Tuesday,4.0,Weekdays
444453,Tuesday,4.0,Weekdays
444454,Tuesday,4.0,Weekdays
444562,Tuesday,4.0,Weekdays
444590,Tuesday,4.0,Weekdays
444592,Tuesday,4.0,Weekdays
444595,Tuesday,4.0,Weekdays
444596,Tuesday,4.0,Weekdays
444597,Tuesday,4.0,Weekdays
444604,Tuesday,4.0,Weekdays
444616,Tuesday,4.0,Weekdays
444617,Tuesday,4.0,Weekdays
444620,Tuesday,4.0,Weekdays
444963,Tuesday,4.0,Weekdays
444964,Tuesday,4.0,Weekdays
445099,Tuesday,4.0,Weekdays
445100,Tuesday,4.0,Weekdays
445208,Tuesday,4.0,Weekdays
445209,Tuesday,4.0,Weekdays
445300,Tuesday,4.0,Weekdays
446046,Tuesday,4.0,Weekdays
446209,Tuesday,4.0,Weekdays
446216,Tuesday,4.0,Weekdays
446489,Tuesday,4.0,Weekdays
446584,Tuesday,4.0,Weekdays
94201,Wednesday,4.0,Weekdays
94203,Wednesday,4.0,Weekdays
94204,Wednesday,4.0,Weekdays
94205,Wednesday,4.0,Weekdays
94981,Wednesday,4.0,Weekdays
95770,Wednesday,4.0,Weekdays
97152,Wednesday,4.0,Weekdays
98099,Wednesday,4.0,Weekdays
98115,Wednesday,4.0,Weekdays
98116,Wednesday,4.0,Weekdays
98120,Wednesday,4.0,Weekdays
98121,Wednesday,4.0,Weekdays
98124,Wednesday,4.0,Weekdays
98279,Wednesday,4.0,Weekdays
98284,Wednesday,4.0,Weekdays
98285,Wednesday,4.0,Weekdays
98509,Wednesday,4.0,Weekdays
99772,Wednesday,4.0,Weekdays
99802,Wednesday,4.0,Weekdays
100076,Wednesday,4.0,Weekdays
100077,Wednesday,4.0,Weekdays
100364,Wednesday,4.0,Weekdays
101450,Wednesday,4.0,Weekdays
101611,Wednesday,4.0,Weekdays
101838,Wednesday,4.0,Weekdays
102972,Wednesday,4.0,Weekdays
103810,Wednesday,4.0,Weekdays
104548,Wednesday,4.0,Weekdays
104555,Wednesday,4.0,Weekdays
104608,Wednesday,4.0,Weekdays
104759,Wednesday,4.0,Weekdays
106558,Wednesday,4.0,Weekdays
106561,Wednesday,4.0,Weekdays
106734,Wednesday,4.0,Weekdays
106834,Wednesday,4.0,Weekdays
106835,Wednesday,4.0,Weekdays
106837,Wednesday,4.0,Weekdays
106848,Wednesday,4.0,Weekdays
106977,Wednesday,4.0,Weekdays
107298,Wednesday,4.0,Weekdays
107324,Wednesday,4.0,Weekdays
107342,Wednesday,4.0,Weekdays
107385,Wednesday,4.0,Weekdays
107629,Wednesday,4.0,Weekdays
107656,Wednesday,4.0,Weekdays
107814,Wednesday,4.0,Weekdays
107908,Wednesday,4.0,Weekdays
107920,Wednesday,4.0,Weekdays
107953,Wednesday,4.0,Weekdays
108111,Wednesday,4.0,Weekdays
108255,Wednesday,4.0,Weekdays
108257,Wednesday,4.0,Weekdays
108441,Wednesday,4.0,Weekdays
108548,Wednesday,4.0,Weekdays
109236,Wednesday,4.0,Weekdays
109237,Wednesday,4.0,Weekdays
109350,Wednesday,4.0,Weekdays
109372,Wednesday,4.0,Weekdays
113940,Wednesday,4.0,Weekdays
115311,Wednesday,4.0,Weekdays
115342,Wednesday,4.0,Weekdays
115343,Wednesday,4.0,Weekdays
115347,Wednesday,4.0,Weekdays
115919,Wednesday,4.0,Weekdays
115933,Wednesday,4.0,Weekdays
115990,Wednesday,4.0,Weekdays
115999,Wednesday,4.0,Weekdays
116000,Wednesday,4.0,Weekdays
116013,Wednesday,4.0,Weekdays
116014,Wednesday,4.0,Weekdays
116018,Wednesday,4.0,Weekdays
116020,Wednesday,4.0,Weekdays
116025,Wednesday,4.0,Weekdays
116027,Wednesday,4.0,Weekdays
116032,Wednesday,4.0,Weekdays
116034,Wednesday,4.0,Weekdays
116035,Wednesday,4.0,Weekdays
116040,Wednesday,4.0,Weekdays
116105,Wednesday,4.0,Weekdays
116106,Wednesday,4.0,Weekdays
116632,Wednesday,4.0,Weekdays
116665,Wednesday,4.0,Weekdays
116739,Wednesday,4.0,Weekdays
116764,Wednesday,4.0,Weekdays
116829,Wednesday,4.0,Weekdays
116946,Wednesday,4.0,Weekdays
117220,Wednesday,4.0,Weekdays
117350,Wednesday,4.0,Weekdays
117500,Wednesday,4.0,Weekdays
117644,Wednesday,4.0,Weekdays
117677,Wednesday,4.0,Weekdays
117897,Wednesday,4.0,Weekdays
118717,Wednesday,4.0,Weekdays
118768,Wednesday,4.0,Weekdays
118813,Wednesday,4.0,Weekdays
118842,Wednesday,4.0,Weekdays
118938,Wednesday,4.0,Weekdays
119050,Wednesday,4.0,Weekdays
119108,Wednesday,4.0,Weekdays
119110,Wednesday,4.0,Weekdays
119111,Wednesday,4.0,Weekdays
119112,Wednesday,4.0,Weekdays
119113,Wednesday,4.0,Weekdays
119151,Wednesday,4.0,Weekdays
119167,Wednesday,4.0,Weekdays
119168,Wednesday,4.0,Weekdays
119379,Wednesday,4.0,Weekdays
120604,Wednesday,4.0,Weekdays
120626,Wednesday,4.0,Weekdays
120798,Wednesday,4.0,Weekdays
120870,Wednesday,4.0,Weekdays
120919,Wednesday,4.0,Weekdays
120952,Wednesday,4.0,Weekdays
121002,Wednesday,4.0,Weekdays
121010,Wednesday,4.0,Weekdays
121012,Wednesday,4.0,Weekdays
127136,Wednesday,4.0,Weekdays
127137,Wednesday,4.0,Weekdays
132471,Wednesday,4.0,Weekdays
132715,Wednesday,4.0,Weekdays
133387,Wednesday,4.0,Weekdays
133389,Wednesday,4.0,Weekdays
133394,Wednesday,4.0,Weekdays
133397,Wednesday,4.0,Weekdays
133615,Wednesday,4.0,Weekdays
133617,Wednesday,4.0,Weekdays
133618,Wednesday,4.0,Weekdays
133885,Wednesday,4.0,Weekdays
133886,Wednesday,4.0,Weekdays
133933,Wednesday,4.0,Weekdays
134140,Wednesday,4.0,Weekdays
134143,Wednesday,4.0,Weekdays
134144,Wednesday,4.0,Weekdays
134170,Wednesday,4.0,Weekdays
134190,Wednesday,4.0,Weekdays
134451,Wednesday,4.0,Weekdays
134542,Wednesday,4.0,Weekdays
134550,Wednesday,4.0,Weekdays
134729,Wednesday,4.0,Weekdays
134730,Wednesday,4.0,Weekdays
134734,Wednesday,4.0,Weekdays
134737,Wednesday,4.0,Weekdays
134739,Wednesday,4.0,Weekdays
134741,Wednesday,4.0,Weekdays
134743,Wednesday,4.0,Weekdays
134747,Wednesday,4.0,Weekdays
134771,Wednesday,4.0,Weekdays
134772,Wednesday,4.0,Weekdays
134798,Wednesday,4.0,Weekdays
134802,Wednesday,4.0,Weekdays
134808,Wednesday,4.0,Weekdays
134828,Wednesday,4.0,Weekdays
134838,Wednesday,4.0,Weekdays
134840,Wednesday,4.0,Weekdays
134843,Wednesday,4.0,Weekdays
134850,Wednesday,4.0,Weekdays
135163,Wednesday,4.0,Weekdays
135181,Wednesday,4.0,Weekdays
135198,Wednesday,4.0,Weekdays
135200,Wednesday,4.0,Weekdays
135201,Wednesday,4.0,Weekdays
135232,Wednesday,4.0,Weekdays
135256,Wednesday,4.0,Weekdays
135257,Wednesday,4.0,Weekdays
135289,Wednesday,4.0,Weekdays
135290,Wednesday,4.0,Weekdays
135459,Wednesday,4.0,Weekdays
135460,Wednesday,4.0,Weekdays
135501,Wednesday,4.0,Weekdays
135511,Wednesday,4.0,Weekdays
135512,Wednesday,4.0,Weekdays
135520,Wednesday,4.0,Weekdays
135526,Wednesday,4.0,Weekdays
135541,Wednesday,4.0,Weekdays
136028,Wednesday,4.0,Weekdays
136127,Wednesday,4.0,Weekdays
94201,Tuesday,4.0,Weekdays
94203,Tuesday,4.0,Weekdays
94204,Tuesday,4.0,Weekdays
94205,Tuesday,4.0,Weekdays
94981,Tuesday,4.0,Weekdays
95770,Tuesday,4.0,Weekdays
97152,Tuesday,4.0,Weekdays
97213,Tuesday,4.0,Weekdays
98099,Tuesday,4.0,Weekdays
98102,Tuesday,4.0,Weekdays
98114,Tuesday,4.0,Weekdays
98115,Tuesday,4.0,Weekdays
98116,Tuesday,4.0,Weekdays
98120,Tuesday,4.0,Weekdays
98121,Tuesday,4.0,Weekdays
98124,Tuesday,4.0,Weekdays
98279,Tuesday,4.0,Weekdays
98284,Tuesday,4.0,Weekdays
98285,Tuesday,4.0,Weekdays
98509,Tuesday,4.0,Weekdays
99772,Tuesday,4.0,Weekdays
99802,Tuesday,4.0,Weekdays
100076,Tuesday,4.0,Weekdays
100077,Tuesday,4.0,Weekdays
100364,Tuesday,4.0,Weekdays
100501,Tuesday,4.0,Weekdays
101611,Tuesday,4.0,Weekdays
102972,Tuesday,4.0,Weekdays
103810,Tuesday,4.0,Weekdays
104548,Tuesday,4.0,Weekdays
104555,Tuesday,4.0,Weekdays
104608,Tuesday,4.0,Weekdays
104759,Tuesday,4.0,Weekdays
105298,Tuesday,4.0,Weekdays
106558,Tuesday,4.0,Weekdays
106561,Tuesday,4.0,Weekdays
106730,Tuesday,4.0,Weekdays
106834,Tuesday,4.0,Weekdays
106835,Tuesday,4.0,Weekdays
106837,Tuesday,4.0,Weekdays
106848,Tuesday,4.0,Weekdays
